id,class,c1,c2,c3,c4,c5,c6,c8,c9,c14,c17,c18,c20,c22,c23,c27,c32,c40,c43,c46,c47,c48,c54,c55,c56,c57,c58,c59,c60
1257,545988074,-757742561,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
1258,545988074,-732805102,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
1259,545988074,-732805102,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
1260,545988074,-141440989,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1261,545988074,-89702313,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1262,545988074,-141440989,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1263,545988074,-89702313,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1264,545988074,-141440989,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1265,545988074,-89702313,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1266,545988074,-141440989,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1267,545988074,-89702313,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1268,545988074,-89670750,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1269,545988074,1515175096,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1270,545988074,-89670750,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1271,545988074,1515175096,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1272,545988074,-89670750,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1273,545988074,1515175096,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1274,545988074,-89670750,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1275,545988074,1515175096,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1276,545988074,898051497,1040736,0,левое,100,250.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1277,545988074,2069793681,1040736,0,левое,100,250.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1278,545988074,898051497,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1279,545988074,2069793681,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1280,545988074,898051497,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1281,545988074,2069793681,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1282,545988074,898051497,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1283,545988074,2069793681,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1284,545988074,2069825244,1040736,0,левое,100,250.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1285,545988074,-259925826,1040736,0,левое,100,250.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1286,545988074,2069825244,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1287,545988074,-259925826,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1288,545988074,2069825244,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1289,545988074,-259925826,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1290,545988074,2069825244,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1291,545988074,-259925826,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1292,545988074,-843376009,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1293,545988074,-374851453,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1294,545988074,-843376009,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1295,545988074,-374851453,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1296,545988074,-843376009,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1297,545988074,-374851453,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1298,545988074,-843376009,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1299,545988074,-374851453,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1300,545988074,-1516423562,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1301,545988074,235510884,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1302,545988074,-1516423562,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1303,545988074,235510884,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1304,545988074,-1516423562,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1305,545988074,235510884,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1306,545988074,-1516423562,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1307,545988074,235510884,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1308,545988074,-1613345539,1040736,0,левое,100,250.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1309,545988074,1525896893,1040736,0,левое,100,250.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1310,545988074,-1613345539,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1311,545988074,1525896893,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1312,545988074,-1613345539,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1313,545988074,1525896893,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1314,545988074,-1613345539,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1315,545988074,1525896893,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1316,545988074,384324784,1040736,0,левое,100,250.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1317,545988074,-970832534,1040736,0,левое,100,250.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1318,545988074,384324784,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1319,545988074,-970832534,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1320,545988074,384324784,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1321,545988074,-970832534,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1322,545988074,384324784,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1323,545988074,-970832534,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1324,545988074,-578660652,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
1325,545988074,-141439873,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
1326,545988074,-141439873,1040736,0,левое,50,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1327,545988074,-1265565379,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
1328,545988074,-1265565379,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
1329,545988074,530871867,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
1330,545988074,530871867,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
1331,545988074,1890690953,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
1332,545988074,1890690953,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
1333,545988074,-1155752849,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
1334,545988074,-1155752849,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
1335,545988074,103634932,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
1336,545988074,103634932,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
1337,545988074,2134540007,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
1338,545988074,2134540007,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
1339,545988074,-1035076032,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
1340,545988074,-1035076032,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
1341,545988074,749548659,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
1342,545988074,749548659,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
1343,545988074,-758609978,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
1344,545988074,-89667717,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
1345,545988074,-89667717,1040736,0,левое,50,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1346,545988074,-577820035,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
1347,545988074,-577820035,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
1348,545988074,-722840257,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
1349,545988074,-722840257,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
1350,545988074,-1518121551,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
1351,545988074,-1518121551,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
1352,545988074,-1468598901,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
1353,545988074,-1468598901,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
1354,545988074,-1082283354,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
1355,545988074,-1082283354,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
1356,545988074,1746231827,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
1357,545988074,1746231827,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
1358,545988074,-2022584870,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
1359,545988074,-2022584870,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
1360,545988074,1761172999,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
1361,545988074,1761172999,1040736,0,левое,30,250.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
1362,545988074,-578660652,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
1363,545988074,-141439873,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
1364,545988074,-141439873,1040736,0,левое,50,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1365,545988074,-1265565379,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
1366,545988074,-1265565379,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
1367,545988074,530871867,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
1368,545988074,530871867,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
1369,545988074,1890690953,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
1370,545988074,1890690953,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
1371,545988074,-1155752849,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
1372,545988074,-1155752849,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
1373,545988074,103634932,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
1374,545988074,103634932,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
1375,545988074,2134540007,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
1376,545988074,2134540007,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
1377,545988074,-1035076032,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
1378,545988074,-1035076032,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
1379,545988074,749548659,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
1380,545988074,749548659,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
1381,545988074,-758609978,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
1382,545988074,-89667717,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
1383,545988074,-89667717,1040736,0,левое,50,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
1384,545988074,-577820035,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
1385,545988074,-577820035,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
1386,545988074,-722840257,1040736,0,левое,30,150.0,0.0,0,"0,35","50,7","50,7",МТ,1.0,0.67,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
